acceptor_id,assignee_id,availability,collateral,contract_id,date_accepted,date_completed,date_expired,date_issued,days_to_complete,end_location_id,for_corporation,issuer_corporation_id,issuer_id,price,reward,start_location_id,status,title,type,volume,issuer_name,price_formatted,jita_sell_value,jita_buy_value,markup_amount,markup_percent,items_count,missing_prices,appraisal_code,appraisal_date
2119522407,98377551,personal,0.0,215629114,2025-03-13 19:06:26,2025-03-13 19:06:26,2025-04-10 17:10:51,2025-03-13 17:10:51,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,finished,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,9HwVQi,2025-04-12 10:35:15
0,98377551,personal,0.0,215629115,,,2025-04-10 17:10:51,2025-03-13 17:10:51,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,XXmbgY,2025-04-12 10:35:16
0,98377551,personal,0.0,215629116,,,2025-04-10 17:10:51,2025-03-13 17:10:51,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,xhDjlr,2025-04-12 10:35:17
0,98377551,personal,0.0,215629117,,,2025-04-10 17:10:52,2025-03-13 17:10:52,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,bTM9Xw,2025-04-12 10:35:18
0,98377551,personal,0.0,215629118,,,2025-04-10 17:10:52,2025-03-13 17:10:52,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,rHkQJ9,2025-04-12 10:35:19
94468357,98377551,personal,0.0,215629119,2025-03-13 19:02:46,2025-03-13 19:02:46,2025-04-10 17:10:52,2025-03-13 17:10:52,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,finished,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,nQme4n,2025-04-12 10:35:20
0,98377551,personal,0.0,215629120,,,2025-04-10 17:10:52,2025-03-13 17:10:52,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,52.0,0.0,Qw9YIN,2025-04-12 10:35:21
95514011,98377551,personal,0.0,215629121,2025-03-13 18:25:27,2025-03-13 18:25:27,2025-04-10 17:10:53,2025-03-13 17:10:53,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,finished,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,9gbcoj,2025-04-12 10:35:22
0,98377551,personal,0.0,215629122,,,2025-04-10 17:10:53,2025-03-13 17:10:53,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",285977278,69205953,64022722,22.39,51.0,0.0,fc5MqF,2025-04-12 10:35:24
0,98377551,personal,0.0,215629123,,,2025-04-10 17:10:53,2025-03-13 17:10:53,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,outstanding,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,4dWR8y,2025-04-12 10:35:25
1406315306,98377551,personal,0.0,215629124,2025-03-15 07:17:38,2025-03-15 07:17:38,2025-04-10 17:10:53,2025-03-13 17:10:53,0,1047470790437,False,98377551,408369687,350000000.0,0.0,1047470790437,finished,Cyclone Fleet,item_exchange,216000.0,xioros1,"350,000,000.00",288428048,71488652,61571952,21.35,51.0,0.0,38oye2,2025-04-12 10:35:26
737519338,98377551,personal,0.0,215630643,2025-03-25 17:39:33,2025-03-25 17:39:33,2025-04-10 18:01:10,2025-03-13 18:01:10,0,1047470790437,False,98377551,408369687,430000000.0,0.0,1047470790437,finished,Narnia Curse Cheap,item_exchange,120000.0,xioros1,"430,000,000.00",347810059,307520774,82189941,23.63,33.0,0.0,qcSwRP,2025-04-12 10:35:27
0,98377551,personal,0.0,215632785,,,2025-04-10 19:25:49,2025-03-13 19:25:49,0,1047470790437,False,98377551,1388120057,385000000.0,0.0,1047470790437,outstanding,Basilisk 100MN CFI,item_exchange,107000.0,TheParadine,"385,000,000.00",358152037,246282754,26847963,7.5,22.0,0.0,xRtCCB,2025-04-12 10:35:27
606624541,99004013,personal,0.0,215635431,2025-03-13 20:59:04,2025-03-13 20:59:04,2025-04-10 20:56:05,2025-03-13 20:56:05,0,1047470790437,False,98377551,2115560599,200000000.0,0.0,1047470790437,finished,"omen navy, pulse, nano",item_exchange,101000.0,Forky McForkerson,"200,000,000.00",99271223,80231862,100728777,101.47,39.0,0.0,pjbHUN,2025-04-12 10:35:28
0,99004013,personal,0.0,215635432,,,2025-04-10 20:56:05,2025-03-13 20:56:05,0,1047470790437,False,98377551,2115560599,200000000.0,0.0,1047470790437,outstanding,"omen navy, pulse, nano",item_exchange,101000.0,Forky McForkerson,"200,000,000.00",103478187,83800203,96521813,93.28,30.0,0.0,mtLXEV,2025-04-12 10:35:29
0,99004013,personal,0.0,215635433,,,2025-04-10 20:56:05,2025-03-13 20:56:05,0,1047470790437,False,98377551,2115560599,200000000.0,0.0,1047470790437,outstanding,"omen navy, pulse, nano",item_exchange,101000.0,Forky McForkerson,"200,000,000.00",105207572,83009136,94792428,90.1,47.0,0.0,gA3RtR,2025-04-12 10:35:30
0,98377551,personal,0.0,215668289,,,2025-04-11 18:59:36,2025-03-14 18:59:36,0,1047470790437,False,98377551,408369687,430000000.0,0.0,1047470790437,outstanding,Narnia Curse,item_exchange,120000.0,xioros1,"430,000,000.00",347810059,307520774,82189941,23.63,32.0,0.0,K9wnvT,2025-04-12 10:35:31
93169249,98377551,personal,0.0,215668290,2025-03-22 15:41:58,2025-03-22 15:41:58,2025-04-11 18:59:36,2025-03-14 18:59:36,0,1047470790437,False,98377551,408369687,430000000.0,0.0,1047470790437,finished,Narnia Curse,item_exchange,120000.0,xioros1,"430,000,000.00",347810059,307520774,82189941,23.63,32.0,0.0,juZfdt,2025-04-12 10:35:31
0,98377551,personal,0.0,215668292,,,2025-04-11 18:59:36,2025-03-14 18:59:36,0,1047470790437,False,98377551,408369687,430000000.0,0.0,1047470790437,outstanding,Narnia Curse,item_exchange,120000.0,xioros1,"430,000,000.00",347810059,307520774,82189941,23.63,32.0,0.0,kpjhhI,2025-04-12 10:35:32
0,98377551,personal,0.0,215668293,,,2025-04-11 18:59:36,2025-03-14 18:59:36,0,1047470790437,False,98377551,408369687,430000000.0,0.0,1047470790437,outstanding,Narnia Curse,item_exchange,120000.0,xioros1,"430,000,000.00",347810059,307520774,82189941,23.63,32.0,0.0,tX5US4,2025-04-12 10:35:33
2115560599,98377551,personal,0.0,215692799,2025-04-08 18:34:28,2025-04-08 18:34:28,2025-04-12 11:36:04,2025-03-15 11:36:04,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,finished,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,YvJ9ka,2025-04-12 10:35:34
0,98377551,personal,0.0,215692800,,,2025-04-12 11:36:05,2025-03-15 11:36:05,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,outstanding,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,mvKKJV,2025-04-12 10:35:35
0,98377551,personal,0.0,215692801,,,2025-04-12 11:36:05,2025-03-15 11:36:05,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,outstanding,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,QKqE8A,2025-04-12 10:35:36
0,98377551,personal,0.0,215692802,,,2025-04-12 11:36:05,2025-03-15 11:36:05,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,outstanding,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,qjZKRb,2025-04-12 10:35:36
0,98377551,personal,0.0,215692803,,,2025-04-12 11:36:05,2025-03-15 11:36:05,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,outstanding,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,3zbg2c,2025-04-12 10:35:37
737519338,98377551,personal,0.0,215692804,2025-04-01 20:21:04,2025-04-01 20:21:04,2025-04-12 11:36:05,2025-03-15 11:36:05,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,finished,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,GM0n29,2025-04-12 10:35:38
737519338,98377551,personal,0.0,215692805,2025-03-31 19:27:40,2025-03-31 19:27:40,2025-04-12 11:36:06,2025-03-15 11:36:06,0,1047470790437,False,98377551,408369687,650000000.0,0.0,1047470790437,finished,Narnia Abso https://janice.e-351.com/a/dewHpK,item_exchange,234000.0,xioros1,"650,000,000.00",583130831,485501760,66869169,11.47,37.0,0.0,xe0Drh,2025-04-12 10:35:39
0,98377551,personal,0.0,215692857,,,2025-04-12 11:37:33,2025-03-15 11:37:33,0,1047470790437,False,98377551,408369687,370000000.0,0.0,1047470790437,outstanding,Nano Vaga https://janice.e-351.com/a/4sFD07,item_exchange,80000.0,xioros1,"370,000,000.00",292994276,71952737,77005724,26.28,30.0,0.0,TKjlj1,2025-04-12 10:35:40
0,98377551,personal,0.0,215692858,,,2025-04-12 11:37:33,2025-03-15 11:37:33,0,1047470790437,False,98377551,408369687,370000000.0,0.0,1047470790437,outstanding,Nano Vaga https://janice.e-351.com/a/4sFD07,item_exchange,80000.0,xioros1,"370,000,000.00",292310711,71308709,77689289,26.58,30.0,0.0,tql8fu,2025-04-12 10:35:40
0,98377551,personal,0.0,215692859,,,2025-04-12 11:37:33,2025-03-15 11:37:33,0,1047470790437,False,98377551,408369687,370000000.0,0.0,1047470790437,outstanding,Nano Vaga https://janice.e-351.com/a/4sFD07,item_exchange,80000.0,xioros1,"370,000,000.00",292310711,71308709,77689289,26.58,30.0,0.0,0CfvfG,2025-04-12 10:35:41
0,98377551,personal,0.0,215692860,,,2025-04-12 11:37:33,2025-03-15 11:37:33,0,1047470790437,False,98377551,408369687,370000000.0,0.0,1047470790437,outstanding,Nano Vaga https://janice.e-351.com/a/4sFD07,item_exchange,80000.0,xioros1,"370,000,000.00",292310711,71308709,77689289,26.58,30.0,0.0,LopoEd,2025-04-12 10:35:42
95693045,98377551,personal,0.0,215692861,2025-04-08 22:44:45,2025-04-08 22:44:45,2025-04-12 11:37:33,2025-03-15 11:37:33,0,1047470790437,False,98377551,408369687,370000000.0,0.0,1047470790437,finished,Nano Vaga https://janice.e-351.com/a/4sFD07,item_exchange,80000.0,xioros1,"370,000,000.00",292310711,71308709,77689289,26.58,30.0,0.0,11xK7a,2025-04-12 10:35:43
815190597,98377551,personal,0.0,215692909,2025-03-17 20:57:39,2025-03-17 20:57:39,2025-04-12 11:38:55,2025-03-15 11:38:55,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,ygJ0eQ,2025-04-12 10:35:44
2118870390,98377551,personal,0.0,215692910,2025-03-20 12:36:30,2025-03-20 12:36:30,2025-04-12 11:38:55,2025-03-15 11:38:55,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,zEMiaC,2025-04-12 10:35:44
2116855789,98377551,personal,0.0,215692911,2025-03-24 18:41:38,2025-03-24 18:41:38,2025-04-12 11:38:56,2025-03-15 11:38:56,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,2X0Wf3,2025-04-12 10:35:45
625199800,98377551,personal,0.0,215692913,2025-03-17 21:55:25,2025-03-17 21:55:25,2025-04-12 11:38:56,2025-03-15 11:38:56,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,kpNZXD,2025-04-12 10:35:46
2114743990,98377551,personal,0.0,215692914,2025-03-24 20:38:40,2025-03-24 20:38:40,2025-04-12 11:38:56,2025-03-15 11:38:56,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,Fk1lRP,2025-04-12 10:35:47
737519338,98377551,personal,0.0,215692915,2025-03-18 19:14:49,2025-03-18 19:14:49,2025-04-12 11:38:56,2025-03-15 11:38:56,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,pgua4j,2025-04-12 10:35:47
737519338,98377551,personal,0.0,215692916,2025-03-19 18:47:22,2025-03-19 18:47:22,2025-04-12 11:38:56,2025-03-15 11:38:56,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,Dqf8s9,2025-04-12 10:35:48
625199800,98377551,personal,0.0,215692917,2025-03-17 21:55:20,2025-03-17 21:55:20,2025-04-12 11:38:56,2025-03-15 11:38:56,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,9fTI2N,2025-04-12 10:35:49
988390537,98377551,personal,0.0,215692918,2025-03-28 22:19:46,2025-03-28 22:19:46,2025-04-12 11:38:57,2025-03-15 11:38:57,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,uDsLHd,2025-04-12 10:35:49
625199800,98377551,personal,0.0,215692919,2025-03-17 21:55:14,2025-03-17 21:55:14,2025-04-12 11:38:57,2025-03-15 11:38:57,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,A2kmJ1,2025-04-12 10:35:50
2116855789,98377551,personal,0.0,215692920,2025-04-01 18:30:44,2025-04-01 18:30:44,2025-04-12 11:38:57,2025-03-15 11:38:57,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,GnYgQo,2025-04-12 10:35:51
2118870390,98377551,personal,0.0,215692921,2025-03-21 10:36:49,2025-03-21 10:36:49,2025-04-12 11:38:57,2025-03-15 11:38:57,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,K7gfhf,2025-04-12 10:35:52
2118870390,98377551,personal,0.0,215692922,2025-03-24 13:28:00,2025-03-24 13:28:00,2025-04-12 11:38:57,2025-03-15 11:38:57,0,1047470790437,False,98377551,408369687,55000000.0,0.0,1047470790437,finished,Ramjag,item_exchange,27289.0,xioros1,"55,000,000.00",43526873,36068972,11473127,26.36,17.0,0.0,iCGjIN,2025-04-12 10:35:52
2118870390,98377551,personal,0.0,215693044,2025-03-17 13:40:45,2025-03-17 13:40:45,2025-04-12 11:42:08,2025-03-15 11:42:08,0,1047470790437,False,98377551,408369687,575000000.0,0.0,1047470790437,finished,Narnia Oneirnos 60MN Logi,item_exchange,113000.0,xioros1,"575,000,000.00",490194267,331465121,84805733,17.3,25.0,0.0,1qjuSM,2025-04-12 10:35:56
2118870390,98377551,personal,0.0,215693045,2025-03-17 13:14:03,2025-03-17 13:14:03,2025-04-12 11:42:08,2025-03-15 11:42:08,0,1047470790437,False,98377551,408369687,575000000.0,0.0,1047470790437,finished,Narnia Oneirnos 60MN Logi,item_exchange,113000.0,xioros1,"575,000,000.00",490194267,331465121,84805733,17.3,25.0,0.0,6wwB41,2025-04-12 10:35:57
2115560599,98377551,personal,0.0,215693046,2025-03-17 21:25:15,2025-03-17 21:25:15,2025-04-12 11:42:09,2025-03-15 11:42:09,0,1047470790437,False,98377551,408369687,575000000.0,0.0,1047470790437,finished,Narnia Oneirnos 60MN Logi,item_exchange,113000.0,xioros1,"575,000,000.00",490194267,331465121,84805733,17.3,25.0,0.0,rPKDDr,2025-04-12 10:35:58
1534708078,98377551,personal,0.0,215693048,2025-03-18 21:47:08,2025-03-18 21:47:08,2025-04-12 11:42:09,2025-03-15 11:42:09,0,1047470790437,False,98377551,408369687,575000000.0,0.0,1047470790437,finished,Narnia Oneirnos 60MN Logi,item_exchange,113000.0,xioros1,"575,000,000.00",490194267,331465121,84805733,17.3,25.0,0.0,N2OJhJ,2025-04-12 10:35:59
98377551,790391335,personal,0.0,215736403,2025-03-16 17:10:44,2025-03-16 17:10:44,2025-04-13 12:02:51,2025-03-16 12:02:51,0,1047470790437,False,98377551,2112783477,5095000000.0,0.0,1047470790437,finished,,item_exchange,32550000.0,aehmnein Eriker,"5,095,000,000.00",5436468087,5106893267,-341468087,-6.28,9.0,0.0,eefl8P,2025-04-12 10:35:59
2113829968,98377551,personal,0.0,215761196,2025-03-18 18:37:33,2025-03-18 18:37:33,2025-04-13 23:57:28,2025-03-16 23:57:28,0,1047470790437,False,98377551,94563288,100000000.0,0.0,1047470790437,finished,Rapid response dictor (priority 5),item_exchange,43000.0,Tristane Tivianne,"100,000,000.00",87015291,75593346,12984709,14.92,27.0,0.0,t8qUWn,2025-04-12 10:36:00
625199800,98377551,personal,0.0,215761198,2025-03-17 21:55:03,2025-03-17 21:55:03,2025-04-13 23:57:29,2025-03-16 23:57:29,0,1047470790437,False,98377551,94563288,100000000.0,0.0,1047470790437,finished,Rapid response dictor (priority 5),item_exchange,43000.0,Tristane Tivianne,"100,000,000.00",87015291,75593346,12984709,14.92,25.0,0.0,00176L,2025-04-12 10:36:01
2115105085,98377551,personal,0.0,215761199,2025-03-18 21:59:05,2025-03-18 21:59:05,2025-04-13 23:57:29,2025-03-16 23:57:29,0,1047470790437,False,98377551,94563288,100000000.0,0.0,1047470790437,finished,Rapid response dictor (priority 5),item_exchange,43000.0,Tristane Tivianne,"100,000,000.00",87015291,75593346,12984709,14.92,25.0,0.0,KlXIUa,2025-04-12 10:36:01
2120860414,98377551,personal,0.0,215761200,2025-04-06 12:22:39,2025-04-06 12:22:39,2025-04-13 23:57:29,2025-03-16 23:57:29,0,1047470790437,False,98377551,94563288,100000000.0,0.0,1047470790437,finished,Rapid response dictor (priority 5),item_exchange,43000.0,Tristane Tivianne,"100,000,000.00",87015291,75593346,12984709,14.92,25.0,0.0,CvrvWj,2025-04-12 10:36:02
1288021374,98377551,personal,0.0,215810048,2025-03-21 15:13:54,2025-03-21 15:13:54,2025-04-15 10:38:18,2025-03-18 10:38:18,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,finished,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,5dMfLn,2025-04-12 10:36:03
2116855789,98377551,personal,0.0,215810053,2025-04-01 18:30:31,2025-04-01 18:30:31,2025-04-15 10:38:33,2025-03-18 10:38:33,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,finished,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,5RfSLw,2025-04-12 10:36:04
716966955,98377551,personal,0.0,215810060,2025-04-03 21:14:29,2025-04-03 21:14:29,2025-04-15 10:38:45,2025-03-18 10:38:45,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,finished,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,4GXt34,2025-04-12 10:36:05
2120860414,98377551,personal,0.0,215810076,2025-04-06 13:04:21,2025-04-06 13:04:21,2025-04-15 10:39:14,2025-03-18 10:39:14,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,finished,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,jQAjbv,2025-04-12 10:36:05
0,98377551,personal,0.0,215810080,,,2025-04-15 10:39:30,2025-03-18 10:39:30,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,cUaDxj,2025-04-12 10:36:06
0,98377551,personal,0.0,215810091,,,2025-04-15 10:39:45,2025-03-18 10:39:45,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,zCtIbM,2025-04-12 10:36:07
0,98377551,personal,0.0,215810098,,,2025-04-15 10:40:02,2025-03-18 10:40:02,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,PV2LgV,2025-04-12 10:36:08
0,98377551,personal,0.0,215810113,,,2025-04-15 10:40:18,2025-03-18 10:40:18,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,23.0,0.0,3q53G7,2025-04-12 10:36:08
0,98377551,personal,0.0,215810121,,,2025-04-15 10:40:30,2025-03-18 10:40:30,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,hBLQPM,2025-04-12 10:36:09
0,98377551,personal,0.0,215810133,,,2025-04-15 10:40:42,2025-03-18 10:40:42,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,aWaY5L,2025-04-12 10:36:10
0,98377551,personal,0.0,215810137,,,2025-04-15 10:40:55,2025-03-18 10:40:55,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,hI1qin,2025-04-12 10:36:10
0,98377551,personal,0.0,215810143,,,2025-04-15 10:41:06,2025-03-18 10:41:06,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,uLsp8f,2025-04-12 10:36:11
449498642,98377551,personal,0.0,215810149,2025-04-01 21:17:06,2025-04-01 21:17:06,2025-04-15 10:41:22,2025-03-18 10:41:22,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,finished,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,CieqQc,2025-04-12 10:36:12
0,98377551,personal,0.0,215810154,,,2025-04-15 10:41:34,2025-03-18 10:41:34,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,MYGsmb,2025-04-12 10:36:13
0,98377551,personal,0.0,215810168,,,2025-04-15 10:42:25,2025-03-18 10:42:25,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,OiD3nb,2025-04-12 10:36:13
0,98377551,personal,0.0,215810179,,,2025-04-15 10:42:49,2025-03-18 10:42:49,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,xZZ7al,2025-04-12 10:36:14
0,98377551,personal,0.0,215810215,,,2025-04-15 10:44:12,2025-03-18 10:44:12,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,sarbRY,2025-04-12 10:36:18
0,98377551,personal,0.0,215810222,,,2025-04-15 10:44:42,2025-03-18 10:44:42,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,vIdIyP,2025-04-12 10:36:19
0,98377551,personal,0.0,215810227,,,2025-04-15 10:44:59,2025-03-18 10:44:59,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,3AxL96,2025-04-12 10:36:19
0,98377551,personal,0.0,215810231,,,2025-04-15 10:45:11,2025-03-18 10:45:11,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,23.0,0.0,k6tEKi,2025-04-12 10:36:20
0,98377551,personal,0.0,215810234,,,2025-04-15 10:45:24,2025-03-18 10:45:24,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,QUHw6e,2025-04-12 10:36:21
0,98377551,personal,0.0,215810239,,,2025-04-15 10:45:36,2025-03-18 10:45:36,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,2NjnWf,2025-04-12 10:36:22
0,98377551,personal,0.0,215810256,,,2025-04-15 10:46:06,2025-03-18 10:46:06,0,1047470790437,False,98377551,628169447,100000000.0,0.0,1047470790437,outstanding,Combat Probing Heretic,item_exchange,47000.0,Captain Jagfx,"100,000,000.00",98473394,81552305,1526606,1.55,22.0,0.0,m6QNQ3,2025-04-12 10:36:22
